GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0022500236,1610612745,Houston,Rockets,HOU,rockets,201142,Kevin,Durant,K. Durant,kevin-durant,F,,,45:05,13,24,0.542,2,8,0.25,7,7,1.0,0,5,5,6,0,1,5,2,35,4.0,Kevin Durant
0022500236,1610612745,Houston,Rockets,HOU,rockets,1631095,Jabari,Smith Jr.,J. Smith Jr.,jabari-smith-jr,F,,,43:09,4,9,0.444,2,4,0.5,0,0,0.0,1,9,10,0,1,1,1,6,10,-4.0,Jabari Smith Jr.
0022500236,1610612745,Houston,Rockets,HOU,rockets,1630578,Alperen,Sengun,A. Sengun,alperen-sengun,C,,,44:36,11,31,0.355,0,1,0.0,8,10,0.8,8,4,12,8,0,2,5,5,30,5.0,Alperen Sengun
0022500236,1610612745,Houston,Rockets,HOU,rockets,1641708,Amen,Thompson,A. Thompson,amen-thompson,G,,,38:48,4,13,0.308,0,1,0.0,4,4,1.0,2,8,10,2,0,0,1,2,12,7.0,Amen Thompson
0022500236,1610612745,Houston,Rockets,HOU,rockets,1629006,Josh,Okogie,J. Okogie,josh-okogie,G,,,21:47,0,0,0.0,0,0,0.0,1,2,0.5,0,2,2,1,2,0,0,1,1,-18.0,Josh Okogie
0022500236,1610612745,Houston,Rockets,HOU,rockets,1628988,Aaron,Holiday,A. Holiday,aaron-holiday,,,,15:35,3,4,0.75,2,2,1.0,2,2,1.0,0,1,1,0,0,0,0,0,10,9.0,Aaron Holiday
0022500236,1610612745,Houston,Rockets,HOU,rockets,203500,Steven,Adams,S. Adams,steven-adams,,,,27:15,1,8,0.125,0,0,0.0,1,2,0.5,8,5,13,0,0,0,2,3,3,-2.0,Steven Adams
0022500236,1610612745,Houston,Rockets,HOU,rockets,1642263,Reed,Sheppard,R. Sheppard,reed-sheppard,,,,28:46,6,11,0.545,2,4,0.5,2,2,1.0,0,7,7,2,1,0,0,4,16,19.0,Reed Sheppard
0022500236,1610612745,Houston,Rockets,HOU,rockets,203991,Clint,Capela,C. Capela,clint-capela,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Clint Capela
0022500236,1610612745,Houston,Rockets,HOU,rockets,1631120,JD,Davison,J. Davison,jd-davison,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,JD Davison
0022500236,1610612745,Houston,Rockets,HOU,rockets,201145,Jeff,Green,J. Green,jeff-green,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Jeff Green
0022500236,1610612745,Houston,Rockets,HOU,rockets,1630256,Jae'Sean,Tate,J. Tate,jaesean-tate,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Jae'Sean Tate
0022500236,1610612753,Orlando,Magic,ORL,magic,1641783,Tristan,da Silva,T. da Silva,tristan-da-silva,F,,,40:22,5,10,0.5,2,6,0.333,1,2,0.5,1,5,6,2,3,1,0,1,13,5.0,Tristan da Silva
0022500236,1610612753,Orlando,Magic,ORL,magic,1630532,Franz,Wagner,F. Wagner,franz-wagner,F,,,42:50,8,21,0.381,3,8,0.375,10,13,0.769,0,5,5,4,2,0,2,2,29,2.0,Franz Wagner
0022500236,1610612753,Orlando,Magic,ORL,magic,1628976,Wendell,Carter Jr.,W. Carter Jr.,wendell-carter-jr,C,,,37:25,5,11,0.455,2,4,0.5,3,4,0.75,2,4,6,2,1,4,1,6,15,3.0,Wendell Carter Jr.
